form_id,lexeme,cell,source_form,orth_form,analysed_orth_form,phon_form,analysed_phon_form,variants_tag,paradigm_tag,overabundance_tag,source,page,language_id
tedim634,mu:³,2.sg.3.pl.nfut.neg,na¹ mu³ kei¹ hiː³,na¹ Σ kei¹ hiː³,na¹+Σ+kei¹+hiː³,n a ⁵ Σ k ei ⁵ h ii ¹,n a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim635,mu:³,2.sg.3.pl.nfut.neg,na¹ mu³ lou³ hiː³,na¹ Σ lou³ hiː³,na¹+Σ+lou³+hiː³,n a ⁵ Σ l ou ¹ h ii ¹,n a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim636,mu:³,2.pl.3.sg.nfut.neg,mu³ kei¹ teʔ³,Σ kei¹ teʔ³,Σ+kei¹+teʔ³,Σ k ei ⁵ t e ʔ ¹,Σ + k ei ⁵ + t e ʔ ¹,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim637,mu:³,2.pl.3.sg.nfut.neg,mu³ kei¹ uʔ³teʔ³,Σ kei¹ uʔ³teʔ³,Σ+kei¹+uʔ³+teʔ³,Σ k ei ⁵ u ʔ ¹ t e ʔ ¹,Σ + k ei ⁵ + u ʔ ¹ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim638,mu:³,2.pl.3.sg.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim639,mu:³,2.pl.3.sg.nfut.neg,mu³ lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim640,mu:³,2.pl.3.sg.nfut.neg,na¹ mu³ kei¹ hiː³,na¹ Σ kei¹ hiː³,na¹+Σ+kei¹+hiː³,n a ⁵ Σ k ei ⁵ h ii ¹,n a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim641,mu:³,2.pl.3.sg.nfut.neg,na¹ mu³ kei¹ uʔ³ hiː³,na¹ Σ kei¹ uʔ³ hiː³,na¹+Σ+kei¹+uʔ³+hiː³,n a ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,n a ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim642,mu:³,2.pl.3.sg.nfut.neg,na¹ mu³ lou³ hiː³,na¹ Σ lou³ hiː³,na¹+Σ+lou³+hiː³,n a ⁵ Σ l ou ¹ h ii ¹,n a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim643,mu:³,2.pl.3.sg.nfut.neg,na¹ mu³ lou³ uʔ³ hiː³,na¹ Σ lou³ uʔ³ hiː³,na¹+Σ+lou³+uʔ³+hiː³,n a ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,n a ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim644,mu:³,2.pl.3.pl.nfut.neg,mu³ kei¹ teʔ³,Σ kei¹ teʔ³,Σ+kei¹+teʔ³,Σ k ei ⁵ t e ʔ ¹,Σ + k ei ⁵ + t e ʔ ¹,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim645,mu:³,2.pl.3.pl.nfut.neg,mu³ kei¹ uʔ³teʔ³,Σ kei¹ uʔ³teʔ³,Σ+kei¹+uʔ³+teʔ³,Σ k ei ⁵ u ʔ ¹ t e ʔ ¹,Σ + k ei ⁵ + u ʔ ¹ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim646,mu:³,2.pl.3.pl.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim647,mu:³,2.pl.3.pl.nfut.neg,mu³ lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim648,mu:³,2.pl.3.pl.nfut.neg,na¹ mu³ kei¹ hiː³,na¹ Σ kei¹ hiː³,na¹+Σ+kei¹+hiː³,n a ⁵ Σ k ei ⁵ h ii ¹,n a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim649,mu:³,2.pl.3.pl.nfut.neg,na¹ mu³ kei¹ uʔ³ hiː³,na¹ Σ kei¹ uʔ³ hiː³,na¹+Σ+kei¹+uʔ³+hiː³,n a ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,n a ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim650,mu:³,2.pl.3.pl.nfut.neg,na¹ mu³ lou³ hiː³,na¹ Σ lou³ hiː³,na¹+Σ+lou³+hiː³,n a ⁵ Σ l ou ¹ h ii ¹,n a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim651,mu:³,2.pl.3.pl.nfut.neg,na¹ mu³ lou³ uʔ³ hiː³,na¹ Σ lou³ uʔ³ hiː³,na¹+Σ+lou³+uʔ³+hiː³,n a ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,n a ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim652,pai²,3.sg.nfut.neg,pai² kei¹,Σ kei¹,Σ+kei¹,Σ k ei ⁵,Σ + k ei ⁵,informal,,,Zhou2025Tedim,nopage,tedim
tedim653,pai²,3.sg.nfut.neg,pai² lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim654,pai²,3.sg.nfut.neg,a² pai² kei¹ hiː³,a² Σ kei¹ hiː³,a²+Σ+kei¹+hiː³,a ³ Σ k ei ⁵ h ii ¹,a ³ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim655,pai²,3.sg.nfut.neg,a² pai² lou³ hiː³,a² Σ lou³ hiː³,a²+Σ+lou³+hiː³,a ³ Σ l ou ¹ h ii ¹,a ³ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim656,pai²,3.pl.nfut.neg,pai² kei¹,Σ kei¹,Σ+kei¹,Σ k ei ⁵,Σ + k ei ⁵,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim657,pai²,3.pl.nfut.neg,pai² kei¹ uʔ³,Σ kei¹ uʔ³,Σ+kei¹+uʔ³,Σ k ei ⁵ u ʔ ¹,Σ + k ei ⁵ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim658,pai²,3.pl.nfut.neg,pai² lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim659,pai²,3.pl.nfut.neg,pai² lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim660,pai²,3.pl.nfut.neg,a² pai² kei¹ hiː³,a² Σ kei¹ hiː³,a²+Σ+kei¹+hiː³,a ³ Σ k ei ⁵ h ii ¹,a ³ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim661,pai²,3.pl.nfut.neg,a² pai² kei¹ uʔ³ hiː³,a² Σ kei¹ uʔ³ hiː³,a²+Σ+kei¹+uʔ³+hiː³,a ³ Σ k ei ⁵ u ʔ ¹ h ii ¹,a ³ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim662,pai²,3.pl.nfut.neg,a² pai² lou³ hiː³,a² Σ lou³ hiː³,a²+Σ+lou³+hiː³,a ³ Σ l ou ¹ h ii ¹,a ³ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim663,pai²,3.pl.nfut.neg,a² pai² lou³ uʔ³ hiː³,a² Σ lou³ uʔ³ hiː³,a²+Σ+lou³+uʔ³+hiː³,a ³ Σ l ou ¹ u ʔ ¹ h ii ¹,a ³ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim664,mu:³,3.sg.1.sg.nfut.neg,hoŋ¹-mu³ kei¹,hoŋ¹-Σ kei¹,hoŋ¹+Σ+kei¹,h o ŋ ⁵ Σ k ei ⁵,h o ŋ ⁵ + Σ + k ei ⁵,informal,,,Zhou2025Tedim,nopage,tedim
tedim665,mu:³,3.sg.1.sg.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim666,mu:³,3.sg.1.sg.nfut.neg,a³ hoŋ¹-mu³ kei¹ hiː³,a³ hoŋ¹-Σ kei¹ hiː³,a³+hoŋ¹+Σ+kei¹+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim667,mu:³,3.sg.1.sg.nfut.neg,a³ hoŋ¹-mu³ lou³ hiː³,a³ hoŋ¹-Σ lou³ hiː³,a³+hoŋ¹+Σ+lou³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim668,mu:³,3.sg.1.pl.excl.nfut.neg,hoŋ¹-mu³ kei¹,hoŋ¹-Σ kei¹,hoŋ¹+Σ+kei¹,h o ŋ ⁵ Σ k ei ⁵,h o ŋ ⁵ + Σ + k ei ⁵,informal,,,Zhou2025Tedim,nopage,tedim
tedim669,mu:³,3.sg.1.pl.incl.nfut.neg,hoŋ¹-mu³ kei¹,hoŋ¹-Σ kei¹,hoŋ¹+Σ+kei¹,h o ŋ ⁵ Σ k ei ⁵,h o ŋ ⁵ + Σ + k ei ⁵,informal,,,Zhou2025Tedim,nopage,tedim
tedim670,mu:³,3.sg.1.pl.excl.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim671,mu:³,3.sg.1.pl.incl.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim672,mu:³,3.sg.1.pl.excl.nfut.neg,a³ hoŋ¹-mu³ kei¹ hiː³,a³ hoŋ¹-Σ kei¹ hiː³,a³+hoŋ¹+Σ+kei¹+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim673,mu:³,3.sg.1.pl.excl.nfut.neg,a³ hoŋ¹-mu³ lou³ hiː³,a³ hoŋ¹-Σ lou³ hiː³,a³+hoŋ¹+Σ+lou³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim674,mu:³,3.sg.1.pl.incl.nfut.neg,a³ hoŋ¹-mu³ kei¹ hiː³,a³ hoŋ¹-Σ kei¹ hiː³,a³+hoŋ¹+Σ+kei¹+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim675,mu:³,3.sg.1.pl.incl.nfut.neg,a³ hoŋ¹-mu³ lou³ hiː³,a³ hoŋ¹-Σ lou³ hiː³,a³+hoŋ¹+Σ+lou³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim676,mu:³,3.pl.1.sg.nfut.neg,hoŋ¹-mu³ kei¹,hoŋ¹-Σ kei¹,hoŋ¹+Σ+kei¹,h o ŋ ⁵ Σ k ei ⁵,h o ŋ ⁵ + Σ + k ei ⁵,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim677,mu:³,3.pl.1.sg.nfut.neg,hoŋ¹-mu³ kei¹ uʔ³,hoŋ¹-Σ kei¹ uʔ³,hoŋ¹+Σ+kei¹+uʔ³,h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim678,mu:³,3.pl.1.sg.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim679,mu:³,3.pl.1.sg.nfut.neg,hoŋ¹-mu³ lou³ uʔ³,hoŋ¹-Σ lou³ uʔ³,hoŋ¹+Σ+lou³+uʔ³,h o ŋ ⁵ Σ l ou ¹ u ʔ ¹,h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim680,mu:³,3.pl.1.sg.nfut.neg,a³ hoŋ¹-mu³ kei¹ hiː³,a³ hoŋ¹-Σ kei¹ hiː³,a³+hoŋ¹+Σ+kei¹+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim681,mu:³,3.pl.1.sg.nfut.neg,a³ hoŋ¹-mu³ kei¹ uʔ³ hiː³,a³ hoŋ¹-Σ kei¹ uʔ³ hiː³,a³+hoŋ¹+Σ+kei¹+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim682,mu:³,3.pl.1.sg.nfut.neg,a³ hoŋ¹-mu³ lou³ hiː³,a³ hoŋ¹-Σ lou³ hiː³,a³+hoŋ¹+Σ+lou³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim683,mu:³,3.pl.1.sg.nfut.neg,a³ hoŋ¹-mu³ lou³ uʔ³ hiː³,a³ hoŋ¹-Σ lou³ uʔ³ hiː³,a³+hoŋ¹+Σ+lou³+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim684,mu:³,3.pl.1.pl.excl.nfut.neg,hoŋ¹-mu³ kei¹,hoŋ¹-Σ kei¹,hoŋ¹+Σ+kei¹,h o ŋ ⁵ Σ k ei ⁵,h o ŋ ⁵ + Σ + k ei ⁵,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim685,mu:³,3.pl.1.pl.excl.nfut.neg,hoŋ¹-mu³ kei¹ uʔ³,hoŋ¹-Σ kei¹ uʔ³,hoŋ¹+Σ+kei¹+uʔ³,h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim686,mu:³,3.pl.1.pl.incl.nfut.neg,hoŋ¹-mu³ kei¹,hoŋ¹-Σ kei¹,hoŋ¹+Σ+kei¹,h o ŋ ⁵ Σ k ei ⁵,h o ŋ ⁵ + Σ + k ei ⁵,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim687,mu:³,3.pl.1.pl.incl.nfut.neg,hoŋ¹-mu³ kei¹ uʔ³,hoŋ¹-Σ kei¹ uʔ³,hoŋ¹+Σ+kei¹+uʔ³,h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim688,mu:³,3.pl.1.pl.excl.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim689,mu:³,3.pl.1.pl.excl.nfut.neg,hoŋ¹-mu³ lou³ uʔ³,hoŋ¹-Σ lou³ uʔ³,hoŋ¹+Σ+lou³+uʔ³,h o ŋ ⁵ Σ l ou ¹ u ʔ ¹,h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim690,mu:³,3.pl.1.pl.incl.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim691,mu:³,3.pl.1.pl.incl.nfut.neg,hoŋ¹-mu³ lou³ uʔ³,hoŋ¹-Σ lou³ uʔ³,hoŋ¹+Σ+lou³+uʔ³,h o ŋ ⁵ Σ l ou ¹ u ʔ ¹,h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim692,mu:³,3.pl.1.pl.excl.nfut.neg,a³ hoŋ¹-mu³ kei¹ hiː³,a³ hoŋ¹-Σ kei¹ hiː³,a³+hoŋ¹+Σ+kei¹+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim693,mu:³,3.pl.1.pl.excl.nfut.neg,a³ hoŋ¹-mu³ kei¹ uʔ³ hiː³,a³ hoŋ¹-Σ kei¹ uʔ³ hiː³,a³+hoŋ¹+Σ+kei¹+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim694,mu:³,3.pl.1.pl.excl.nfut.neg,a³ hoŋ¹-mu³ lou³ hiː³,a³ hoŋ¹-Σ lou³ hiː³,a³+hoŋ¹+Σ+lou³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim695,mu:³,3.pl.1.pl.excl.nfut.neg,a³ hoŋ¹-mu³ lou³ uʔ³ hiː³,a³ hoŋ¹-Σ lou³ uʔ³ hiː³,a³+hoŋ¹+Σ+lou³+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim696,mu:³,3.pl.1.pl.incl.nfut.neg,a³ hoŋ¹-mu³ kei¹ hiː³,a³ hoŋ¹-Σ kei¹ hiː³,a³+hoŋ¹+Σ+kei¹+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim697,mu:³,3.pl.1.pl.incl.nfut.neg,a³ hoŋ¹-mu³ kei¹ uʔ³ hiː³,a³ hoŋ¹-Σ kei¹ uʔ³ hiː³,a³+hoŋ¹+Σ+kei¹+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim698,mu:³,3.pl.1.pl.incl.nfut.neg,a³ hoŋ¹-mu³ lou³ hiː³,a³ hoŋ¹-Σ lou³ hiː³,a³+hoŋ¹+Σ+lou³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim699,mu:³,3.pl.1.pl.incl.nfut.neg,a³ hoŋ¹-mu³ lou³ uʔ³ hiː³,a³ hoŋ¹-Σ lou³ uʔ³ hiː³,a³+hoŋ¹+Σ+lou³+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim700,mu:³,3.sg.2.sg.nfut.neg,hoŋ¹-mu³ kei¹,hoŋ¹-Σ kei¹,hoŋ¹+Σ+kei¹,h o ŋ ⁵ Σ k ei ⁵,h o ŋ ⁵ + Σ + k ei ⁵,informal,,,Zhou2025Tedim,nopage,tedim
tedim701,mu:³,3.sg.2.sg.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim702,mu:³,3.sg.2.sg.nfut.neg,a³ hoŋ¹-mu³ kei¹ hiː³,a³ hoŋ¹-Σ kei¹ hiː³,a³+hoŋ¹+Σ+kei¹+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim703,mu:³,3.sg.2.sg.nfut.neg,a³ hoŋ¹-mu³ lou³ hiː³,a³ hoŋ¹-Σ lou³ hiː³,a³+hoŋ¹+Σ+lou³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim704,mu:³,3.sg.2.pl.nfut.neg,hoŋ¹-mu³ kei¹,hoŋ¹-Σ kei¹,hoŋ¹+Σ+kei¹,h o ŋ ⁵ Σ k ei ⁵,h o ŋ ⁵ + Σ + k ei ⁵,informal,,,Zhou2025Tedim,nopage,tedim
tedim705,mu:³,3.sg.2.pl.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim706,mu:³,3.sg.2.pl.nfut.neg,a³ hoŋ¹-mu³ kei¹ hiː³,a³ hoŋ¹-Σ kei¹ hiː³,a³+hoŋ¹+Σ+kei¹+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim707,mu:³,3.sg.2.pl.nfut.neg,a³ hoŋ¹-mu³ lou³ hiː³,a³ hoŋ¹-Σ lou³ hiː³,a³+hoŋ¹+Σ+lou³+hiː³,a ¹ h o ŋ ⁵ Σ l ou ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim708,mu:³,3.pl.2.sg.nfut.neg,hoŋ¹-mu³ kei¹,hoŋ¹-Σ kei¹,hoŋ¹+Σ+kei¹,h o ŋ ⁵ Σ k ei ⁵,h o ŋ ⁵ + Σ + k ei ⁵,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim709,mu:³,3.pl.2.sg.nfut.neg,hoŋ¹-mu³ kei¹ uʔ³,hoŋ¹-Σ kei¹ uʔ³,hoŋ¹+Σ+kei¹+uʔ³,h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim710,mu:³,3.pl.2.sg.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim711,mu:³,3.pl.2.sg.nfut.neg,hoŋ¹-mu³ lou³ uʔ³,hoŋ¹-Σ lou³ uʔ³,hoŋ¹+Σ+lou³+uʔ³,h o ŋ ⁵ Σ l ou ¹ u ʔ ¹,h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim712,mu:³,3.pl.2.sg.nfut.neg,a³ hoŋ¹-mu³ kei¹ hiː³,a³ hoŋ¹-Σ kei¹ hiː³,a³+hoŋ¹+Σ+kei¹+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim713,mu:³,3.pl.2.sg.nfut.neg,a³ hoŋ¹-mu³ kei¹ uʔ³ hiː³,a³ hoŋ¹-Σ kei¹ uʔ³ hiː³,a³+hoŋ¹+Σ+kei¹+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
